content_id,name,category,operating_info_status,opening_hours,closed_days,last_admission,admission_info_status,parking_info,parking_info_status,source_urls,source_checked_at,reviewed_at,review_note
2871315,대동면옥,RESTAURANT,VERIFIED,10:30~20:00 (준비 시간 15:00~16:00 / 주문 마감 19:00),연중무휴,,NOT_APPLICABLE,가능,VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2871315 확인.
2871297,대동면옥 강릉점,RESTAURANT,VERIFIED,"10:30~19:00(브레이크 타임 15:30~16:30, 라스트 오더 19:10)",연중무휴,,NOT_APPLICABLE,있음,VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2871297 확인.
2868991,동일장칼국수,RESTAURANT,VERIFIED,10:00~20:20 (주문 마감 19:30),매주 목요일,,NOT_APPLICABLE,가능,VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2868991 확인.
2927601,로지커피,RESTAURANT,VERIFIED,- 월요일~목요일 09:00~21:00 (마지막 주문 20:45) - 금요일~일요일 09:00~22:00 (마지막 주문 21:45),연중무휴,,NOT_APPLICABLE,가능,VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do"",""https://www.instagram.com/rosy__coffee/""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2927601 확인.
2868746,리틀다이너,RESTAURANT,VERIFIED,"- 11:00~20:00 - 준비시간 15:00~17:00 - 마지막 주문 14:30, 19:30",매주 월요일 / 화요일,,NOT_APPLICABLE,가능,VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do"",""https://www.instagram.com/little_diner/?hl=ko""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2868746 확인.
2892006,마시와 본점,RESTAURANT,VERIFIED,09:00~19:00,연중무휴,,NOT_APPLICABLE,가능,VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do"",""https://masiwa.co.kr/""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2892006 확인.
2870121,바다마을횟집,RESTAURANT,VERIFIED,월~목 10:00~23:30 금~일 10:00~23:00,매주 수요일,,NOT_APPLICABLE,가능,VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do"",""https://blog.naver.com/badavil""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2870121 확인.
2781674,벌집,RESTAURANT,VERIFIED,10:30~18:20 (준비시간 14:40~17:00) ※ 재료 소진 시 조기 영업 종료,매주 화요일,,NOT_APPLICABLE,불가능,VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2781674 확인.
2662628,보헤미안 박이추커피,RESTAURANT,UNKNOWN,,,,NOT_APPLICABLE,,UNKNOWN,"[""https://www.data.go.kr/data/15101578/openapi.do""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2662628 확인. 운영시간·주차은 공식 응답에 명시되지 않아 추정하지 않음.
1756581,강릉 농산물도매시장,SHOPPING,VERIFIED,09:00~18:00,연중무휴,,NOT_APPLICABLE,가능 (약 262대),VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=1756581 확인.
132772,강릉 동부시장,SHOPPING,VERIFIED,06:00~23:00 ※ 점포별 상이함,점포별 상이함,,NOT_APPLICABLE,가능 (약 소형 150대) 요금 (1시간 무료),VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=132772 확인.
2775527,강릉항회센터,SHOPPING,VERIFIED,점포별 상이,점포별 상이,,NOT_APPLICABLE,가능,VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2775527 확인.
2776856,방파제회센터,SHOPPING,VERIFIED,점포별 상이,점포별 상이,,NOT_APPLICABLE,가능,VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2776856 확인.
2792910,초려공방,SHOPPING,VERIFIED,09:00~18:00,,,NOT_APPLICABLE,가능,VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=2792910 확인.
3532370,임당동 성당,ATTRACTION,UNKNOWN,,연중무휴,,UNKNOWN,"가능, 장애인 주차장 1대",VERIFIED,"[""https://www.data.go.kr/data/15101578/openapi.do""]",2026-08-28T03:38:16.351Z,2026-08-28T03:38:16.351Z,한국관광공사 TourAPI detailIntro2/detailCommon2 contentId=3532370 확인. 운영시간·입장마감은 공식 응답에 명시되지 않아 추정하지 않음.
